Date;Price;Open;High;Low;Vol.;Change %
11/22/2005;2,067.87;2,068.72;2,069.40;2,040.35;;-0.04%
11/21/2005;2,068.72;2,083.46;2,088.64;2,057.42;;-0.71%
11/18/2005;2,083.46;2,071.51;2,090.59;2,071.57;;0.58%
11/17/2005;2,071.51;2,032.18;2,075.41;2,032.16;;1.94%
11/16/2005;2,032.18;2,002.00;2,034.07;2,001.69;;1.51%
11/15/2005;2,002.00;2,015.97;2,016.38;1,997.23;;-0.69%
11/14/2005;2,015.97;2,023.76;2,035.31;2,015.81;;-0.38%
11/11/2005;2,023.76;2,013.99;2,028.02;2,013.99;;0.49%
11/10/2005;2,013.99;2,014.70;2,018.28;1,998.57;;-0.04%
11/09/2005;2,014.70;1,985.71;2,021.11;1,965.18;;1.46%
11/08/2005;1,985.71;1,998.11;2,013.70;1,978.47;;-0.62%
11/07/2005;1,998.11;2,036.00;2,037.55;1,974.06;;-1.86%
11/04/2005;2,036.00;2,075.54;2,075.95;2,026.63;;-1.91%
11/03/2005;2,075.54;2,095.63;2,095.97;2,074.50;;-0.96%
11/02/2005;2,095.63;2,072.64;2,095.72;2,072.64;;1.11%
10/31/2005;2,072.64;2,056.94;2,075.94;2,056.94;;0.76%
10/28/2005;2,056.94;2,073.30;2,077.95;2,038.93;;-0.79%
10/27/2005;2,073.30;2,104.42;2,106.68;2,069.37;;-1.48%
10/26/2005;2,104.42;2,094.21;2,107.27;2,094.21;;0.49%
10/25/2005;2,094.21;2,118.65;2,120.01;2,093.91;;-1.15%
10/24/2005;2,118.65;2,100.32;2,120.25;2,101.02;;0.87%
10/21/2005;2,100.32;2,098.84;2,100.63;2,083.73;;0.07%
10/20/2005;2,098.84;2,125.46;2,129.70;2,097.18;;-1.25%
10/19/2005;2,125.46;2,131.61;2,132.59;2,105.72;;-0.29%
10/18/2005;2,131.61;2,137.17;2,139.21;2,131.25;;-0.26%
10/17/2005;2,137.17;2,131.97;2,137.67;2,131.77;;0.24%
10/14/2005;2,131.97;2,132.07;2,140.84;2,126.54;;0.00%
10/13/2005;2,132.07;2,142.09;2,143.22;2,127.29;;-0.47%
10/12/2005;2,142.09;2,163.85;2,163.85;2,140.53;;-1.01%
10/11/2005;2,163.85;2,160.43;2,176.67;2,160.43;;0.16%
10/07/2005;2,160.43;2,150.26;2,172.13;2,150.26;;0.47%
10/06/2005;2,150.26;2,163.47;2,170.29;2,145.16;;-0.61%
10/05/2005;2,163.47;2,190.06;2,201.37;2,162.20;;-1.21%
10/04/2005;2,190.06;2,181.27;2,192.32;2,175.30;;0.40%
10/03/2005;2,181.27;2,152.82;2,182.03;2,152.82;;1.32%
09/30/2005;2,152.82;2,140.14;2,153.62;2,140.14;;0.59%
09/29/2005;2,140.14;2,138.37;2,151.26;2,137.09;;0.08%
09/28/2005;2,138.37;2,146.37;2,151.89;2,135.14;;-0.37%
09/27/2005;2,146.37;2,160.28;2,160.91;2,140.46;;-0.64%
09/26/2005;2,160.28;2,158.25;2,169.92;2,158.45;;0.09%
09/23/2005;2,158.25;2,154.16;2,160.13;2,152.51;;0.19%
09/22/2005;2,154.16;2,162.22;2,162.93;2,148.96;;-0.37%
09/21/2005;2,162.22;2,146.15;2,166.29;2,145.93;;0.75%
09/20/2005;2,146.15;2,121.57;2,149.21;2,121.57;;1.16%
09/16/2005;2,121.57;2,111.52;2,122.35;2,111.52;;0.48%
09/15/2005;2,111.52;2,123.95;2,126.30;2,110.19;;-0.59%
09/14/2005;2,123.95;2,118.79;2,126.43;2,117.65;;0.24%
09/13/2005;2,118.79;2,115.16;2,126.89;2,115.13;;0.17%
09/12/2005;2,115.16;2,101.03;2,119.97;2,101.03;;0.67%
09/09/2005;2,101.03;2,098.05;2,101.62;2,091.01;;0.14%
09/08/2005;2,098.05;2,092.65;2,098.51;2,092.64;;0.26%
09/07/2005;2,092.65;2,073.03;2,092.77;2,073.03;;0.95%
09/06/2005;2,073.03;2,046.72;2,076.66;2,046.72;;1.29%
09/05/2005;2,046.72;2,065.33;2,066.54;2,039.85;;-0.90%
09/02/2005;2,065.33;2,080.79;2,081.11;2,061.35;;-0.74%
09/01/2005;2,080.79;2,086.25;2,094.40;2,072.53;;-0.26%
08/31/2005;2,086.25;2,086.08;2,089.95;2,084.36;;0.01%
08/30/2005;2,086.08;2,107.53;2,116.14;2,076.25;;-1.02%
08/29/2005;2,107.53;2,124.87;2,125.27;2,105.05;;-0.82%
08/26/2005;2,124.87;2,127.43;2,133.40;2,122.03;;-0.12%
08/25/2005;2,127.43;2,132.26;2,133.62;2,120.66;;-0.23%
08/24/2005;2,132.26;2,123.18;2,138.93;2,119.11;;0.43%
08/23/2005;2,123.18;2,083.97;2,124.03;2,082.46;;1.88%
08/22/2005;2,083.97;2,089.08;2,090.30;2,078.56;;-0.24%
08/19/2005;2,089.08;2,105.21;2,105.22;2,082.53;;-0.77%
08/18/2005;2,105.21;2,111.70;2,116.74;2,104.23;;-0.31%
08/17/2005;2,111.70;2,106.33;2,116.02;2,106.30;;0.25%
08/16/2005;2,106.33;2,107.27;2,108.17;2,082.69;;-0.04%
